,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
1254,Australia,Soybeans,2000,18714,534.0,33475.0,12.09
1255,Australia,Soybeans,2000,18714,534.0,33475.0,14.32
1256,Australia,Soybeans,2000,18714,534.0,33475.0,19.07
1257,Australia,Soybeans,2000,18714,534.0,33475.0,17.57
1258,Australia,Sweet potatoes,2000,317647,534.0,33475.0,17.08
1259,Australia,Sweet potatoes,2000,317647,534.0,33475.0,19.89
1260,Australia,Sweet potatoes,2000,317647,534.0,33475.0,12.09
1261,Australia,Sweet potatoes,2000,317647,534.0,33475.0,14.32
1262,Australia,Sweet potatoes,2000,317647,534.0,33475.0,19.07
1263,Australia,Sweet potatoes,2000,317647,534.0,33475.0,17.57
1264,Australia,Wheat,2000,18209,534.0,33475.0,17.08
1265,Australia,Wheat,2000,18209,534.0,33475.0,19.89
1266,Australia,Wheat,2000,18209,534.0,33475.0,12.09
1267,Australia,Wheat,2000,18209,534.0,33475.0,14.32
1268,Australia,Wheat,2000,18209,534.0,33475.0,19.07
1269,Australia,Wheat,2000,18209,534.0,33475.0,17.57
1270,Australia,Maize,2001,46471,534.0,32710.0,16.63
1271,Australia,Maize,2001,46471,534.0,32710.0,20.21
1272,Australia,Maize,2001,46471,534.0,32710.0,12.29
1273,Australia,Maize,2001,46471,534.0,32710.0,14.18
1274,Australia,Maize,2001,46471,534.0,32710.0,18.39
1275,Australia,Maize,2001,46471,534.0,32710.0,17.85
1276,Australia,Potatoes,2001,328633,534.0,32710.0,16.63
1277,Australia,Potatoes,2001,328633,534.0,32710.0,20.21
1278,Australia,Potatoes,2001,328633,534.0,32710.0,12.29
1279,Australia,Potatoes,2001,328633,534.0,32710.0,14.18
1280,Australia,Potatoes,2001,328633,534.0,32710.0,18.39
1281,Australia,Potatoes,2001,328633,534.0,32710.0,17.85
1282,Australia,"Rice, paddy",2001,93071,534.0,32710.0,16.63
1283,Australia,"Rice, paddy",2001,93071,534.0,32710.0,20.21
1284,Australia,"Rice, paddy",2001,93071,534.0,32710.0,12.29
1285,Australia,"Rice, paddy",2001,93071,534.0,32710.0,14.18
1286,Australia,"Rice, paddy",2001,93071,534.0,32710.0,18.39
1287,Australia,"Rice, paddy",2001,93071,534.0,32710.0,17.85
1288,Australia,Sorghum,2001,25539,534.0,32710.0,16.63
1289,Australia,Sorghum,2001,25539,534.0,32710.0,20.21
1290,Australia,Sorghum,2001,25539,534.0,32710.0,12.29
1291,Australia,Sorghum,2001,25539,534.0,32710.0,14.18
1292,Australia,Sorghum,2001,25539,534.0,32710.0,18.39
1293,Australia,Sorghum,2001,25539,534.0,32710.0,17.85
1294,Australia,Soybeans,2001,14626,534.0,32710.0,16.63
1295,Australia,Soybeans,2001,14626,534.0,32710.0,20.21
1296,Australia,Soybeans,2001,14626,534.0,32710.0,12.29
1297,Australia,Soybeans,2001,14626,534.0,32710.0,14.18
1298,Australia,Soybeans,2001,14626,534.0,32710.0,18.39
1299,Australia,Soybeans,2001,14626,534.0,32710.0,17.85
1300,Australia,Sweet potatoes,2001,333333,534.0,32710.0,16.63
1301,Australia,Sweet potatoes,2001,333333,534.0,32710.0,20.21
1302,Australia,Sweet potatoes,2001,333333,534.0,32710.0,12.29
1303,Australia,Sweet potatoes,2001,333333,534.0,32710.0,14.18
1304,Australia,Sweet potatoes,2001,333333,534.0,32710.0,18.39
1305,Australia,Sweet potatoes,2001,333333,534.0,32710.0,17.85
1306,Australia,Wheat,2001,18209,534.0,32710.0,16.63
1307,Australia,Wheat,2001,18209,534.0,32710.0,20.21
1308,Australia,Wheat,2001,18209,534.0,32710.0,12.29
1309,Australia,Wheat,2001,18209,534.0,32710.0,14.18
1310,Australia,Wheat,2001,18209,534.0,32710.0,18.39
1311,Australia,Wheat,2001,18209,534.0,32710.0,17.85
1312,Australia,Maize,2002,54929,534.0,26651.0,16.63
1313,Australia,Maize,2002,54929,534.0,26651.0,20.38
1314,Australia,Maize,2002,54929,534.0,26651.0,12.31
1315,Australia,Maize,2002,54929,534.0,26651.0,14.08
1316,Australia,Maize,2002,54929,534.0,26651.0,18.93
1317,Australia,Maize,2002,54929,534.0,26651.0,17.73
1318,Australia,Potatoes,2002,351358,534.0,26651.0,16.63
1319,Australia,Potatoes,2002,351358,534.0,26651.0,20.38
1320,Australia,Potatoes,2002,351358,534.0,26651.0,12.31
1321,Australia,Potatoes,2002,351358,534.0,26651.0,14.08
1322,Australia,Potatoes,2002,351358,534.0,26651.0,18.93
1323,Australia,Potatoes,2002,351358,534.0,26651.0,17.73
1324,Australia,"Rice, paddy",2002,82580,534.0,26651.0,16.63
1325,Australia,"Rice, paddy",2002,82580,534.0,26651.0,20.38
1326,Australia,"Rice, paddy",2002,82580,534.0,26651.0,12.31
1327,Australia,"Rice, paddy",2002,82580,534.0,26651.0,14.08
1328,Australia,"Rice, paddy",2002,82580,534.0,26651.0,18.93
1329,Australia,"Rice, paddy",2002,82580,534.0,26651.0,17.73
1330,Australia,Sorghum,2002,24561,534.0,26651.0,16.63
1331,Australia,Sorghum,2002,24561,534.0,26651.0,20.38
1332,Australia,Sorghum,2002,24561,534.0,26651.0,12.31
1333,Australia,Sorghum,2002,24561,534.0,26651.0,14.08
1334,Australia,Sorghum,2002,24561,534.0,26651.0,18.93
1335,Australia,Sorghum,2002,24561,534.0,26651.0,17.73
1336,Australia,Soybeans,2002,19487,534.0,26651.0,16.63
1337,Australia,Soybeans,2002,19487,534.0,26651.0,20.38
1338,Australia,Soybeans,2002,19487,534.0,26651.0,12.31
1339,Australia,Soybeans,2002,19487,534.0,26651.0,14.08
1340,Australia,Soybeans,2002,19487,534.0,26651.0,18.93
1341,Australia,Soybeans,2002,19487,534.0,26651.0,17.73
1342,Australia,Sweet potatoes,2002,347368,534.0,26651.0,16.63
1343,Australia,Sweet potatoes,2002,347368,534.0,26651.0,20.38
1344,Australia,Sweet potatoes,2002,347368,534.0,26651.0,12.31
1345,Australia,Sweet potatoes,2002,347368,534.0,26651.0,14.08
1346,Australia,Sweet potatoes,2002,347368,534.0,26651.0,18.93
1347,Australia,Sweet potatoes,2002,347368,534.0,26651.0,17.73
1348,Australia,Wheat,2002,21076,534.0,26651.0,16.63
1349,Australia,Wheat,2002,21076,534.0,26651.0,20.38
1350,Australia,Wheat,2002,21076,534.0,26651.0,12.31
1351,Australia,Wheat,2002,21076,534.0,26651.0,14.08
1352,Australia,Wheat,2002,21076,534.0,26651.0,18.93
1353,Australia,Wheat,2002,21076,534.0,26651.0,17.73
1354,Australia,Maize,2004,56326,534.0,36276.0,16.64
1355,Australia,Maize,2004,56326,534.0,36276.0,20.42
1356,Australia,Maize,2004,56326,534.0,36276.0,12.35
1357,Australia,Maize,2004,56326,534.0,36276.0,13.74
1358,Australia,Maize,2004,56326,534.0,36276.0,18.87
1359,Australia,Maize,2004,56326,534.0,36276.0,17.87
1360,Australia,Potatoes,2004,362787,534.0,36276.0,16.64
1361,Australia,Potatoes,2004,362787,534.0,36276.0,20.42
1362,Australia,Potatoes,2004,362787,534.0,36276.0,12.35
1363,Australia,Potatoes,2004,362787,534.0,36276.0,13.74
1364,Australia,Potatoes,2004,362787,534.0,36276.0,18.87
1365,Australia,Potatoes,2004,362787,534.0,36276.0,17.87
1366,Australia,"Rice, paddy",2004,83305,534.0,36276.0,16.64
1367,Australia,"Rice, paddy",2004,83305,534.0,36276.0,20.42
1368,Australia,"Rice, paddy",2004,83305,534.0,36276.0,12.35
1369,Australia,"Rice, paddy",2004,83305,534.0,36276.0,13.74
1370,Australia,"Rice, paddy",2004,83305,534.0,36276.0,18.87
1371,Australia,"Rice, paddy",2004,83305,534.0,36276.0,17.87
1372,Australia,Sorghum,2004,27367,534.0,36276.0,16.64
1373,Australia,Sorghum,2004,27367,534.0,36276.0,20.42
1374,Australia,Sorghum,2004,27367,534.0,36276.0,12.35
1375,Australia,Sorghum,2004,27367,534.0,36276.0,13.74
1376,Australia,Sorghum,2004,27367,534.0,36276.0,18.87
1377,Australia,Sorghum,2004,27367,534.0,36276.0,17.87
1378,Australia,Soybeans,2004,22136,534.0,36276.0,16.64
1379,Australia,Soybeans,2004,22136,534.0,36276.0,20.42
1380,Australia,Soybeans,2004,22136,534.0,36276.0,12.35
1381,Australia,Soybeans,2004,22136,534.0,36276.0,13.74
1382,Australia,Soybeans,2004,22136,534.0,36276.0,18.87
1383,Australia,Soybeans,2004,22136,534.0,36276.0,17.87
1384,Australia,Sweet potatoes,2004,333333,534.0,36276.0,16.64
1385,Australia,Sweet potatoes,2004,333333,534.0,36276.0,20.42
1386,Australia,Sweet potatoes,2004,333333,534.0,36276.0,12.35
1387,Australia,Sweet potatoes,2004,333333,534.0,36276.0,13.74
1388,Australia,Sweet potatoes,2004,333333,534.0,36276.0,18.87
1389,Australia,Sweet potatoes,2004,333333,534.0,36276.0,17.87
1390,Australia,Wheat,2004,19998,534.0,36276.0,16.64
1391,Australia,Wheat,2004,19998,534.0,36276.0,20.42
1392,Australia,Wheat,2004,19998,534.0,36276.0,12.35
1393,Australia,Wheat,2004,19998,534.0,36276.0,13.74
1394,Australia,Wheat,2004,19998,534.0,36276.0,18.87
1395,Australia,Wheat,2004,19998,534.0,36276.0,17.87
1396,Australia,Maize,2005,57983,534.0,,16.93
1397,Australia,Maize,2005,57983,534.0,,20.71
1398,Australia,Maize,2005,57983,534.0,,12.48
1399,Australia,Maize,2005,57983,534.0,,14.38
1400,Australia,Maize,2005,57983,534.0,,18.26
1401,Australia,Maize,2005,57983,534.0,,
1402,Australia,Potatoes,2005,344117,534.0,,16.93
1403,Australia,Potatoes,2005,344117,534.0,,20.71
1404,Australia,Potatoes,2005,344117,534.0,,12.48
1405,Australia,Potatoes,2005,344117,534.0,,14.38
1406,Australia,Potatoes,2005,344117,534.0,,18.26
1407,Australia,Potatoes,2005,344117,534.0,,
1408,Australia,"Rice, paddy",2005,66168,534.0,,16.93
1409,Australia,"Rice, paddy",2005,66168,534.0,,20.71
1410,Australia,"Rice, paddy",2005,66168,534.0,,12.48
1411,Australia,"Rice, paddy",2005,66168,534.0,,14.38
1412,Australia,"Rice, paddy",2005,66168,534.0,,18.26
1413,Australia,"Rice, paddy",2005,66168,534.0,,
1414,Australia,Sorghum,2005,26629,534.0,,16.93
1415,Australia,Sorghum,2005,26629,534.0,,20.71
1416,Australia,Sorghum,2005,26629,534.0,,12.48
1417,Australia,Sorghum,2005,26629,534.0,,14.38
1418,Australia,Sorghum,2005,26629,534.0,,18.26
1419,Australia,Sorghum,2005,26629,534.0,,
1420,Australia,Soybeans,2005,16810,534.0,,16.93
1421,Australia,Soybeans,2005,16810,534.0,,20.71
1422,Australia,Soybeans,2005,16810,534.0,,12.48
1423,Australia,Soybeans,2005,16810,534.0,,14.38
1424,Australia,Soybeans,2005,16810,534.0,,18.26
1425,Australia,Soybeans,2005,16810,534.0,,
1426,Australia,Sweet potatoes,2005,336000,534.0,,16.93
1427,Australia,Sweet potatoes,2005,336000,534.0,,20.71
1428,Australia,Sweet potatoes,2005,336000,534.0,,12.48
1429,Australia,Sweet potatoes,2005,336000,534.0,,14.38
1430,Australia,Sweet potatoes,2005,336000,534.0,,18.26
1431,Australia,Sweet potatoes,2005,336000,534.0,,
1432,Australia,Wheat,2005,16348,534.0,,16.93
1433,Australia,Wheat,2005,16348,534.0,,20.71
1434,Australia,Wheat,2005,16348,534.0,,12.48
1435,Australia,Wheat,2005,16348,534.0,,14.38
1436,Australia,Wheat,2005,16348,534.0,,18.26
1437,Australia,Wheat,2005,16348,534.0,,
1438,Australia,Maize,2006,53856,534.0,35900.0,16.75
1439,Australia,Maize,2006,53856,534.0,35900.0,20.17
1440,Australia,Maize,2006,53856,534.0,35900.0,12.51
1441,Australia,Maize,2006,53856,534.0,35900.0,13.99
1442,Australia,Maize,2006,53856,534.0,35900.0,18.99
1443,Australia,Maize,2006,53856,534.0,35900.0,17.75
1444,Australia,Potatoes,2006,354317,534.0,35900.0,16.75
1445,Australia,Potatoes,2006,354317,534.0,35900.0,20.17
1446,Australia,Potatoes,2006,354317,534.0,35900.0,12.51
1447,Australia,Potatoes,2006,354317,534.0,35900.0,13.99
1448,Australia,Potatoes,2006,354317,534.0,35900.0,18.99
1449,Australia,Potatoes,2006,354317,534.0,35900.0,17.75
1450,Australia,"Rice, paddy",2006,98176,534.0,35900.0,16.75
1451,Australia,"Rice, paddy",2006,98176,534.0,35900.0,20.17
1452,Australia,"Rice, paddy",2006,98176,534.0,35900.0,12.51
1453,Australia,"Rice, paddy",2006,98176,534.0,35900.0,13.99
1454,Australia,"Rice, paddy",2006,98176,534.0,35900.0,18.99
1455,Australia,"Rice, paddy",2006,98176,534.0,35900.0,17.75
1456,Australia,Sorghum,2006,25205,534.0,35900.0,16.75
1457,Australia,Sorghum,2006,25205,534.0,35900.0,20.17
1458,Australia,Sorghum,2006,25205,534.0,35900.0,12.51
1459,Australia,Sorghum,2006,25205,534.0,35900.0,13.99
1460,Australia,Sorghum,2006,25205,534.0,35900.0,18.99
1461,Australia,Sorghum,2006,25205,534.0,35900.0,17.75
1462,Australia,Soybeans,2006,20993,534.0,35900.0,16.75
1463,Australia,Soybeans,2006,20993,534.0,35900.0,20.17
1464,Australia,Soybeans,2006,20993,534.0,35900.0,12.51
1465,Australia,Soybeans,2006,20993,534.0,35900.0,13.99
1466,Australia,Soybeans,2006,20993,534.0,35900.0,18.99
1467,Australia,Soybeans,2006,20993,534.0,35900.0,17.75
1468,Australia,Sweet potatoes,2006,278748,534.0,35900.0,16.75
1469,Australia,Sweet potatoes,2006,278748,534.0,35900.0,20.17
1470,Australia,Sweet potatoes,2006,278748,534.0,35900.0,12.51
1471,Australia,Sweet potatoes,2006,278748,534.0,35900.0,13.99
1472,Australia,Sweet potatoes,2006,278748,534.0,35900.0,18.99
1473,Australia,Sweet potatoes,2006,278748,534.0,35900.0,17.75
1474,Australia,Wheat,2006,20213,534.0,35900.0,16.75
1475,Australia,Wheat,2006,20213,534.0,35900.0,20.17
1476,Australia,Wheat,2006,20213,534.0,35900.0,12.51
1477,Australia,Wheat,2006,20213,534.0,35900.0,13.99
1478,Australia,Wheat,2006,20213,534.0,35900.0,18.99
1479,Australia,Wheat,2006,20213,534.0,35900.0,17.75
1480,Australia,Maize,2007,49103,534.0,32446.25,17.49
1481,Australia,Maize,2007,49103,534.0,32446.25,20.31
1482,Australia,Maize,2007,49103,534.0,32446.25,12.83
1483,Australia,Maize,2007,49103,534.0,32446.25,14.99
1484,Australia,Maize,2007,49103,534.0,32446.25,18.84
1485,Australia,Maize,2007,49103,534.0,32446.25,18.02
1486,Australia,Potatoes,2007,355463,534.0,32446.25,17.49
1487,Australia,Potatoes,2007,355463,534.0,32446.25,20.31
1488,Australia,Potatoes,2007,355463,534.0,32446.25,12.83
1489,Australia,Potatoes,2007,355463,534.0,32446.25,14.99
1490,Australia,Potatoes,2007,355463,534.0,32446.25,18.84
1491,Australia,Potatoes,2007,355463,534.0,32446.25,18.02
1492,Australia,"Rice, paddy",2007,82609,534.0,32446.25,17.49
1493,Australia,"Rice, paddy",2007,82609,534.0,32446.25,20.31
1494,Australia,"Rice, paddy",2007,82609,534.0,32446.25,12.83
1495,Australia,"Rice, paddy",2007,82609,534.0,32446.25,14.99
1496,Australia,"Rice, paddy",2007,82609,534.0,32446.25,18.84
1497,Australia,"Rice, paddy",2007,82609,534.0,32446.25,18.02
1498,Australia,Sorghum,2007,20918,534.0,32446.25,17.49
1499,Australia,Sorghum,2007,20918,534.0,32446.25,20.31
1500,Australia,Sorghum,2007,20918,534.0,32446.25,12.83
1501,Australia,Sorghum,2007,20918,534.0,32446.25,14.99
1502,Australia,Sorghum,2007,20918,534.0,32446.25,18.84
1503,Australia,Sorghum,2007,20918,534.0,32446.25,18.02
1504,Australia,Soybeans,2007,19730,534.0,32446.25,17.49
1505,Australia,Soybeans,2007,19730,534.0,32446.25,20.31
1506,Australia,Soybeans,2007,19730,534.0,32446.25,12.83
1507,Australia,Soybeans,2007,19730,534.0,32446.25,14.99
1508,Australia,Soybeans,2007,19730,534.0,32446.25,18.84
1509,Australia,Soybeans,2007,19730,534.0,32446.25,18.02
1510,Australia,Sweet potatoes,2007,346237,534.0,32446.25,17.49
1511,Australia,Sweet potatoes,2007,346237,534.0,32446.25,20.31
1512,Australia,Sweet potatoes,2007,346237,534.0,32446.25,12.83
1513,Australia,Sweet potatoes,2007,346237,534.0,32446.25,14.99
1514,Australia,Sweet potatoes,2007,346237,534.0,32446.25,18.84
1515,Australia,Sweet potatoes,2007,346237,534.0,32446.25,18.02
1516,Australia,Wheat,2007,9173,534.0,32446.25,17.49
1517,Australia,Wheat,2007,9173,534.0,32446.25,20.31
1518,Australia,Wheat,2007,9173,534.0,32446.25,12.83
1519,Australia,Wheat,2007,9173,534.0,32446.25,14.99
1520,Australia,Wheat,2007,9173,534.0,32446.25,18.84
1521,Australia,Wheat,2007,9173,534.0,32446.25,18.02
1522,Australia,Maize,2008,56912,534.0,42935.38,16.7
1523,Australia,Maize,2008,56912,534.0,42935.38,19.79
1524,Australia,Maize,2008,56912,534.0,42935.38,12.0
1525,Australia,Maize,2008,56912,534.0,42935.38,14.11
1526,Australia,Maize,2008,56912,534.0,42935.38,18.78
1527,Australia,Maize,2008,56912,534.0,42935.38,17.32
1528,Australia,Potatoes,2008,381224,534.0,42935.38,16.7
1529,Australia,Potatoes,2008,381224,534.0,42935.38,19.79
1530,Australia,Potatoes,2008,381224,534.0,42935.38,12.0
1531,Australia,Potatoes,2008,381224,534.0,42935.38,14.11
1532,Australia,Potatoes,2008,381224,534.0,42935.38,18.78
1533,Australia,Potatoes,2008,381224,534.0,42935.38,17.32
1534,Australia,"Rice, paddy",2008,75988,534.0,42935.38,16.7
1535,Australia,"Rice, paddy",2008,75988,534.0,42935.38,19.79
1536,Australia,"Rice, paddy",2008,75988,534.0,42935.38,12.0
1537,Australia,"Rice, paddy",2008,75988,534.0,42935.38,14.11
1538,Australia,"Rice, paddy",2008,75988,534.0,42935.38,18.78
1539,Australia,"Rice, paddy",2008,75988,534.0,42935.38,17.32
1540,Australia,Sorghum,2008,40252,534.0,42935.38,16.7
1541,Australia,Sorghum,2008,40252,534.0,42935.38,19.79
1542,Australia,Sorghum,2008,40252,534.0,42935.38,12.0
1543,Australia,Sorghum,2008,40252,534.0,42935.38,14.11
1544,Australia,Sorghum,2008,40252,534.0,42935.38,18.78
1545,Australia,Sorghum,2008,40252,534.0,42935.38,17.32
1546,Australia,Soybeans,2008,23289,534.0,42935.38,16.7
1547,Australia,Soybeans,2008,23289,534.0,42935.38,19.79
1548,Australia,Soybeans,2008,23289,534.0,42935.38,12.0
1549,Australia,Soybeans,2008,23289,534.0,42935.38,14.11
1550,Australia,Soybeans,2008,23289,534.0,42935.38,18.78
1551,Australia,Soybeans,2008,23289,534.0,42935.38,17.32
1552,Australia,Sweet potatoes,2008,266530,534.0,42935.38,16.7
1553,Australia,Sweet potatoes,2008,266530,534.0,42935.38,19.79
1554,Australia,Sweet potatoes,2008,266530,534.0,42935.38,12.0
1555,Australia,Sweet potatoes,2008,266530,534.0,42935.38,14.11
1556,Australia,Sweet potatoes,2008,266530,534.0,42935.38,18.78
1557,Australia,Sweet potatoes,2008,266530,534.0,42935.38,17.32
1558,Australia,Wheat,2008,10788,534.0,42935.38,16.7
1559,Australia,Wheat,2008,10788,534.0,42935.38,19.79
1560,Australia,Wheat,2008,10788,534.0,42935.38,12.0
1561,Australia,Wheat,2008,10788,534.0,42935.38,14.11
1562,Australia,Wheat,2008,10788,534.0,42935.38,18.78
1563,Australia,Wheat,2008,10788,534.0,42935.38,17.32
1564,Australia,Maize,2009,58171,534.0,38065.68,17.39
1565,Australia,Maize,2009,58171,534.0,38065.68,20.65
1566,Australia,Maize,2009,58171,534.0,38065.68,12.87
1567,Australia,Maize,2009,58171,534.0,38065.68,14.65
1568,Australia,Maize,2009,58171,534.0,38065.68,19.01
1569,Australia,Maize,2009,58171,534.0,38065.68,18.18
1570,Australia,Potatoes,2009,361747,534.0,38065.68,17.39
1571,Australia,Potatoes,2009,361747,534.0,38065.68,20.65
1572,Australia,Potatoes,2009,361747,534.0,38065.68,12.87
1573,Australia,Potatoes,2009,361747,534.0,38065.68,14.65
1574,Australia,Potatoes,2009,361747,534.0,38065.68,19.01
1575,Australia,Potatoes,2009,361747,534.0,38065.68,18.18
1576,Australia,"Rice, paddy",2009,84609,534.0,38065.68,17.39
1577,Australia,"Rice, paddy",2009,84609,534.0,38065.68,20.65
1578,Australia,"Rice, paddy",2009,84609,534.0,38065.68,12.87
1579,Australia,"Rice, paddy",2009,84609,534.0,38065.68,14.65
1580,Australia,"Rice, paddy",2009,84609,534.0,38065.68,19.01
1581,Australia,"Rice, paddy",2009,84609,534.0,38065.68,18.18
1582,Australia,Sorghum,2009,35096,534.0,38065.68,17.39
1583,Australia,Sorghum,2009,35096,534.0,38065.68,20.65
1584,Australia,Sorghum,2009,35096,534.0,38065.68,12.87
1585,Australia,Sorghum,2009,35096,534.0,38065.68,14.65
1586,Australia,Sorghum,2009,35096,534.0,38065.68,19.01
1587,Australia,Sorghum,2009,35096,534.0,38065.68,18.18
1588,Australia,Soybeans,2009,18926,534.0,38065.68,17.39
1589,Australia,Soybeans,2009,18926,534.0,38065.68,20.65
1590,Australia,Soybeans,2009,18926,534.0,38065.68,12.87
1591,Australia,Soybeans,2009,18926,534.0,38065.68,14.65
1592,Australia,Soybeans,2009,18926,534.0,38065.68,19.01
1593,Australia,Soybeans,2009,18926,534.0,38065.68,18.18
1594,Australia,Sweet potatoes,2009,250797,534.0,38065.68,17.39
1595,Australia,Sweet potatoes,2009,250797,534.0,38065.68,20.65
1596,Australia,Sweet potatoes,2009,250797,534.0,38065.68,12.87
1597,Australia,Sweet potatoes,2009,250797,534.0,38065.68,14.65
1598,Australia,Sweet potatoes,2009,250797,534.0,38065.68,19.01
1599,Australia,Sweet potatoes,2009,250797,534.0,38065.68,18.18
1600,Australia,Wheat,2009,15831,534.0,38065.68,17.39
1601,Australia,Wheat,2009,15831,534.0,38065.68,20.65
1602,Australia,Wheat,2009,15831,534.0,38065.68,12.87
1603,Australia,Wheat,2009,15831,534.0,38065.68,14.65
1604,Australia,Wheat,2009,15831,534.0,38065.68,19.01
1605,Australia,Wheat,2009,15831,534.0,38065.68,18.18
1606,Australia,Maize,2010,55593,534.0,42169.39,16.72
1607,Australia,Maize,2010,55593,534.0,42169.39,20.33
1608,Australia,Maize,2010,55593,534.0,42169.39,12.37
1609,Australia,Maize,2010,55593,534.0,42169.39,14.23
1610,Australia,Maize,2010,55593,534.0,42169.39,
1611,Australia,Maize,2010,55593,534.0,42169.39,18.0
1612,Australia,Potatoes,2010,351334,534.0,42169.39,16.72
1613,Australia,Potatoes,2010,351334,534.0,42169.39,20.33
1614,Australia,Potatoes,2010,351334,534.0,42169.39,12.37
1615,Australia,Potatoes,2010,351334,534.0,42169.39,14.23
1616,Australia,Potatoes,2010,351334,534.0,42169.39,
1617,Australia,Potatoes,2010,351334,534.0,42169.39,18.0
1618,Australia,"Rice, paddy",2010,103895,534.0,42169.39,16.72
1619,Australia,"Rice, paddy",2010,103895,534.0,42169.39,20.33
1620,Australia,"Rice, paddy",2010,103895,534.0,42169.39,12.37
1621,Australia,"Rice, paddy",2010,103895,534.0,42169.39,14.23
1622,Australia,"Rice, paddy",2010,103895,534.0,42169.39,
1623,Australia,"Rice, paddy",2010,103895,534.0,42169.39,18.0
1624,Australia,Sorghum,2010,30279,534.0,42169.39,16.72
1625,Australia,Sorghum,2010,30279,534.0,42169.39,20.33
1626,Australia,Sorghum,2010,30279,534.0,42169.39,12.37
1627,Australia,Sorghum,2010,30279,534.0,42169.39,14.23
1628,Australia,Sorghum,2010,30279,534.0,42169.39,
1629,Australia,Sorghum,2010,30279,534.0,42169.39,18.0
1630,Australia,Soybeans,2010,19042,534.0,42169.39,16.72
1631,Australia,Soybeans,2010,19042,534.0,42169.39,20.33
